YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN
2023,7,19,13,32.02,24.36,28.19,19.1,63.94,0.72,100.3,4.87,273.22,5.94,274.07,477.45
2023,7,19,14,31.94,24.44,28.19,19.23,64.56,0.68,100.22,4.17,273.11,5.09,274.22,224.27
2023,7,19,15,31.31,24.55,27.93,19.35,67.38,0.64,100.18,3.51,275.49,4.39,276.44,161.47
2023,7,19,16,30.06,24.9,27.48,19.78,73.81,0.5,100.2,3.16,283.28,4.4,283.86,84.95
2023,7,19,17,28.67,25.15,26.91,20.08,81.25,0.36,100.28,3.11,284.25,4.93,284.5,36.21
2023,7,19,18,27.33,25.19,26.26,20.08,88.06,0.26,100.37,3.05,275.43,5.59,275.85,6.33
2023,7,19,19,26.68,24.96,25.82,19.78,90.12,0.51,100.46,3.57,265.24,6.15,265.56,0.0
2023,7,19,20,26.09,24.65,25.37,19.41,91.69,0.28,100.54,3.79,256.54,6.19,256.42,0.0
2023,7,19,21,25.57,24.32,24.94,19.04,92.69,0.14,100.6,3.74,249.71,6.02,249.57,0.0
2023,7,19,22,25.15,24.0,24.58,18.68,93.25,0.12,100.6,3.69,242.89,5.91,243.37,0.0
2023,7,19,23,24.81,23.75,24.28,18.37,93.69,0.08,100.56,3.58,236.38,5.75,236.81,0.0
2023,7,20,0,24.53,23.56,24.05,18.19,94.25,0.05,100.51,3.39,230.14,5.55,230.77,0.0
2023,7,20,1,24.3,23.44,23.87,18.07,94.75,0.22,100.46,3.14,227.22,5.34,228.03,0.0
2023,7,20,2,24.12,23.33,23.73,17.94,95.25,0.29,100.41,2.97,230.12,5.29,230.81,0.0
2023,7,20,3,24.01,23.28,23.64,17.88,95.56,0.35,100.38,2.87,234.88,5.28,235.25,0.0
2023,7,20,4,23.92,23.29,23.61,17.88,96.06,0.34,100.37,2.68,238.49,5.07,238.54,0.0
2023,7,20,5,23.88,23.32,23.6,17.94,96.5,0.36,100.41,2.29,239.84,4.6,240.04,0.0
2023,7,20,6,24.69,23.67,24.18,18.31,94.0,0.35,100.49,2.63,238.86,3.52,239.17,37.77
2023,7,20,7,26.14,24.04,25.08,18.68,88.06,0.27,100.56,3.15,252.82,4.15,256.28,158.98
2023,7,20,8,27.79,23.88,25.83,18.49,79.19,0.27,100.61,4.5,268.61,5.62,269.84,301.37
2023,7,20,9,29.26,23.47,26.37,18.07,70.94,0.27,100.62,4.93,275.82,5.99,276.44,345.2
2023,7,20,10,30.44,23.4,26.93,18.01,66.06,0.31,100.61,4.67,280.71,5.6,281.11,415.25
2023,7,20,11,31.14,23.56,27.35,18.19,64.06,0.39,100.56,4.23,284.01,5.05,284.06,509.23
2023,7,20,12,31.4,23.8,27.6,18.43,63.94,0.45,100.48,3.85,284.09,4.6,283.85,626.59
2023,7,20,13,31.53,24.01,27.77,18.68,64.38,0.45,100.39,3.49,282.29,4.16,281.82,570.48
2023,7,20,14,31.23,24.26,27.74,18.98,66.44,0.38,100.32,2.87,275.94,3.42,275.5,419.58
2023,7,20,15,30.73,24.6,27.67,19.41,69.75,0.34,100.28,2.33,262.49,2.87,261.72,330.84
2023,7,20,16,29.92,24.94,27.43,19.78,74.56,0.27,100.28,2.44,245.16,3.12,244.65,211.56
2023,7,20,17,28.72,25.37,27.05,20.32,82.06,0.22,100.32,2.51,232.7,3.68,232.67,67.66
2023,7,20,18,27.54,25.62,26.58,20.63,89.19,0.15,100.39,2.62,225.6,4.3,225.29,7.88
2023,7,20,19,26.85,25.44,26.15,20.39,91.88,0.0,100.47,2.9,223.36,4.78,222.61,0.0
2023,7,20,20,26.38,25.17,25.77,20.02,93.0,0.0,100.54,3.21,222.63,5.09,222.63,0.0
2023,7,20,21,26.03,24.98,25.5,19.78,93.88,0.0,100.59,3.3,223.47,5.09,223.82,0.0
2023,7,20,22,25.79,24.83,25.31,19.59,94.38,0.0,100.61,2.93,224.24,4.64,224.73,0.0
2023,7,20,23,25.62,24.73,25.17,19.47,94.75,0.0,100.57,2.5,225.63,4.19,226.21,0.0
2023,7,21,0,25.48,24.65,25.06,19.41,95.06,0.0,100.52,2.16,226.9,3.86,227.79,0.0
2023,7,21,1,25.36,24.62,24.99,19.41,95.56,0.01,100.5,1.75,226.09,3.41,226.95,0.0
2023,7,21,2,25.29,24.62,24.95,19.41,96.0,0.01,100.47,1.38,222.25,2.91,223.26,0.0
2023,7,21,3,25.23,24.62,24.93,19.41,96.31,0.02,100.47,1.18,217.48,2.49,218.49,0.0
2023,7,21,4,25.19,24.62,24.9,19.35,96.5,0.03,100.49,1.08,213.23,2.19,214.37,0.0
2023,7,21,5,25.12,24.59,24.86,19.35,96.75,0.04,100.52,1.1,214.59,2.2,216.06,0.0
2023,7,21,6,25.56,24.65,25.1,19.41,94.62,0.07,100.59,1.62,222.07,2.49,223.86,39.43
2023,7,21,7,26.1,24.71,25.4,19.47,91.88,0.12,100.66,2.31,240.83,2.83,243.29,87.62
2023,7,21,8,26.86,24.79,25.83,19.53,88.31,0.19,100.7,3.31,261.45,4.12,264.24,186.98
2023,7,21,9,27.65,24.53,26.09,19.23,83.0,0.23,100.71,4.45,273.02,5.45,274.85,302.99
2023,7,21,10,28.38,24.19,26.28,18.86,77.94,0.21,100.69,4.74,276.15,5.71,277.79,392.4
2023,7,21,11,28.94,23.96,26.45,18.55,74.38,0.19,100.65,4.42,278.65,5.26,280.09,429.56
2023,7,21,12,29.08,23.83,26.46,18.43,73.31,0.16,100.61,3.94,281.56,4.69,282.79,435.42
2023,7,21,13,29.03,23.85,26.44,18.49,73.56,0.11,100.57,3.5,280.43,4.21,281.79,428.66
2023,7,21,14,28.98,23.87,26.42,18.49,73.88,0.08,100.54,2.99,276.29,3.63,277.8,336.39
2023,7,21,15,28.97,23.89,26.43,18.55,74.06,0.07,100.52,2.53,267.7,3.09,269.56,302.77
2023,7,21,16,28.61,24.07,26.33,18.74,76.31,0.06,100.52,2.27,250.51,2.9,251.96,168.31
2023,7,21,17,27.83,24.33,26.08,19.04,81.19,0.05,100.57,2.28,229.72,3.39,230.43,66.93
2023,7,21,18,26.6,24.69,25.65,19.41,89.12,0.04,100.64,2.28,214.67,4.6,214.47,7.89
2023,7,21,19,26.08,24.51,25.3,19.23,90.88,0.16,100.7,3.26,209.27,5.84,209.03,0.0
2023,7,21,20,25.74,24.56,25.15,19.29,93.06,0.08,100.76,4.08,209.46,6.44,209.83,0.0
2023,7,21,21,25.51,24.62,25.07,19.29,94.62,0.03,100.81,4.37,213.12,6.63,213.8,0.0
2023,7,21,22,25.37,24.48,24.93,19.17,94.62,0.02,100.83,4.31,219.26,6.75,220.77,0.0
2023,7,21,23,25.2,24.3,24.75,18.98,94.62,0.01,100.78,4.21,224.85,6.65,225.67,0.0
2023,7,22,0,25.03,24.15,24.59,18.8,94.75,0.02,100.68,4.37,227.75,6.83,228.2,0.0
2023,7,22,1,24.8,24.09,24.44,18.74,95.69,0.03,100.6,3.98,224.05,6.38,224.5,0.0
2023,7,22,2,24.67,24.01,24.34,18.68,96.0,0.04,100.6,3.0,223.84,5.61,224.77,0.0
2023,7,22,3,24.58,24.1,24.34,18.74,96.94,0.03,100.7,1.53,223.14,3.11,223.37,0.0
2023,7,22,4,24.7,24.19,24.44,18.86,96.81,0.04,100.72,1.56,214.01,3.28,214.14,0.0
2023,7,22,5,24.65,24.13,24.39,18.8,96.81,0.03,100.73,2.15,204.24,4.4,204.65,0.0
2023,7,22,6,25.12,24.32,24.72,18.98,95.25,0.03,100.78,2.89,200.05,4.44,200.47,65.04
2023,7,22,7,25.83,24.58,25.2,19.29,92.69,0.07,100.83,3.08,200.83,3.76,202.84,198.74
2023,7,22,8,26.92,24.68,25.8,19.41,87.44,0.06,100.88,3.29,220.66,4.04,224.22,363.28
2023,7,22,9,28.15,24.69,26.42,19.35,81.31,0.08,100.9,3.64,239.04,4.42,241.4,493.37
2023,7,22,10,29.19,24.7,26.95,19.41,76.69,0.12,100.88,3.66,246.77,4.36,248.31,592.77
2023,7,22,11,29.73,24.67,27.2,19.35,74.25,0.17,100.82,3.32,243.56,3.89,244.67,631.74
2023,7,22,12,30.15,24.67,27.41,19.41,72.44,0.25,100.75,3.06,234.97,3.56,235.72,660.41
2023,7,22,13,30.3,24.68,27.49,19.41,71.88,0.29,100.67,2.96,226.07,3.46,226.37,578.88
2023,7,22,14,30.19,24.79,27.49,19.53,72.81,0.26,100.62,2.89,218.08,3.52,218.14,447.16
2023,7,22,15,30.12,24.82,27.47,19.59,73.19,0.28,100.59,3.02,209.62,3.74,209.83,407.04
2023,7,22,16,29.56,24.98,27.26,19.78,76.31,0.27,100.6,2.98,205.83,4.13,206.03,261.62
2023,7,22,17,28.62,25.2,26.91,20.02,81.69,0.29,100.65,2.81,205.57,4.53,205.64,95.92
2023,7,22,18,27.19,25.37,26.28,20.2,89.69,0.26,100.72,2.28,204.1,4.78,204.1,9.61
2023,7,22,19,26.62,25.16,25.9,19.96,91.62,0.05,100.8,2.43,205.49,5.06,205.54,0.0
2023,7,22,20,26.23,25.03,25.62,19.78,93.0,0.04,100.87,2.54,210.27,5.17,210.33,0.0
2023,7,22,21,25.92,24.93,25.43,19.65,94.06,0.04,100.91,2.61,216.36,5.2,216.44,0.0
2023,7,22,22,25.67,24.81,25.24,19.53,94.88,0.03,100.92,2.86,221.01,5.35,221.15,0.0
2023,7,22,23,25.42,24.68,25.05,19.35,95.56,0.02,100.89,3.18,222.61,5.52,222.76,0.0
2023,7,23,0,25.16,24.51,24.83,19.17,96.06,0.02,100.83,3.26,222.28,5.53,222.54,0.0
2023,7,23,1,24.93,24.35,24.64,18.98,96.44,0.01,100.78,3.1,221.01,5.41,221.43,0.0
2023,7,23,2,24.71,24.19,24.44,18.86,96.81,0.01,100.75,2.72,219.05,5.12,219.42,0.0
2023,7,23,3,24.53,24.06,24.3,18.68,97.06,0.01,100.74,2.34,215.92,4.77,216.48,0.0
2023,7,23,4,24.37,23.95,24.16,18.55,97.38,0.01,100.75,2.09,212.14,4.43,212.63,0.0
2023,7,23,5,24.28,23.89,24.08,18.49,97.5,0.01,100.79,1.91,209.08,4.14,209.66,0.0
2023,7,23,6,25.19,24.23,24.7,18.86,94.31,0.02,100.85,2.67,206.64,3.54,207.47,52.48
2023,7,23,7,26.55,24.49,25.52,19.17,88.38,0.03,100.9,2.93,220.02,3.63,224.39,188.88
2023,7,23,8,28.09,24.55,26.33,19.23,81.06,0.05,100.92,3.49,237.34,4.26,239.63,332.03
2023,7,23,9,29.36,24.72,27.04,19.41,76.06,0.08,100.92,3.68,244.31,4.46,246.13,456.55
2023,7,23,10,30.12,24.83,27.48,19.53,73.31,0.12,100.89,3.76,246.36,4.59,248.11,583.45
2023,7,23,11,30.58,24.82,27.7,19.53,71.31,0.13,100.82,3.76,243.22,4.58,244.44,618.3
2023,7,23,12,30.69,24.91,27.8,19.65,71.25,0.13,100.72,3.85,230.92,4.72,232.2,611.59
2023,7,23,13,30.43,25.05,27.74,19.9,73.0,0.1,100.62,4.2,214.46,5.2,215.65,336.79
2023,7,23,14,29.92,25.11,27.51,19.96,75.31,0.08,100.52,4.95,198.32,6.19,199.37,180.14
2023,7,23,15,28.75,25.12,26.94,19.96,80.69,0.06,100.46,5.74,190.44,7.34,190.93,118.57
2023,7,23,16,27.58,25.39,26.48,20.32,87.75,0.05,100.45,5.87,186.88,7.62,187.66,56.86
2023,7,23,17,27.02,25.51,26.26,20.45,91.25,0.04,100.5,5.47,187.55,7.45,189.12,23.82
2023,7,23,18,26.58,25.37,25.98,20.26,93.0,0.04,100.59,5.05,194.14,7.45,195.81,5.15
2023,7,23,19,26.26,25.23,25.74,20.08,93.94,0.41,100.68,4.63,195.87,7.17,197.64,0.0
2023,7,23,20,25.97,25.05,25.51,19.84,94.5,0.27,100.76,4.07,199.86,6.73,201.53,0.0
2023,7,23,21,25.7,24.96,25.33,19.71,95.5,0.23,100.85,3.25,202.19,5.75,202.63,0.0
2023,7,23,22,25.48,24.87,25.18,19.59,96.31,0.2,100.9,2.38,197.78,4.84,198.81,0.0
2023,7,23,23,25.37,24.77,25.07,19.47,96.25,0.22,100.82,2.5,193.73,4.98,193.8,0.0
2023,7,24,0,25.26,24.65,24.95,19.35,96.25,0.19,100.68,3.32,190.3,5.76,190.55,0.0
2023,7,24,1,25.12,24.53,24.83,19.29,96.38,0.19,100.59,3.63,189.3,6.02,189.71,0.0
2023,7,24,2,25.0,24.44,24.72,19.17,96.56,0.21,100.53,3.58,190.3,6.02,190.93,0.0
2023,7,24,3,24.91,24.35,24.63,19.04,96.5,0.23,100.5,3.59,191.92,6.06,192.75,0.0
2023,7,24,4,24.86,24.3,24.58,18.98,96.56,0.17,100.51,3.79,193.58,6.26,194.45,0.0
2023,7,24,5,24.86,24.3,24.58,18.98,96.5,0.11,100.55,3.94,195.88,6.39,196.84,0.0
2023,7,24,6,25.28,24.53,24.9,19.23,95.5,0.08,100.61,4.19,197.46,6.05,198.67,50.64
2023,7,24,7,26.02,24.94,25.48,19.71,93.69,0.09,100.68,4.36,202.01,5.54,204.5,173.41
2023,7,24,8,27.05,25.21,26.13,20.02,89.44,0.11,100.72,4.91,219.26,6.3,223.09,306.78
2023,7,24,9,28.18,24.93,26.55,19.71,82.44,0.07,100.75,5.82,238.27,7.45,240.53,429.98
2023,7,24,10,29.14,24.59,26.87,19.29,76.44,0.07,100.74,5.99,245.74,7.51,247.25,633.16
2023,7,24,11,29.9,24.37,27.14,19.04,72.19,0.12,100.71,5.7,249.28,7.08,250.52,596.77
2023,7,24,12,30.3,24.26,27.28,18.92,70.06,0.22,100.65,5.34,251.22,6.64,252.4,577.74
2023,7,24,13,30.48,24.14,27.31,18.8,68.88,0.34,100.57,5.05,252.07,6.34,253.24,516.58
2023,7,24,14,30.51,24.05,27.28,18.74,68.31,0.42,100.5,4.72,252.88,6.01,253.99,474.7
2023,7,24,15,30.29,24.08,27.18,18.74,69.38,0.38,100.48,4.22,252.87,5.59,253.85,338.38
2023,7,24,16,29.84,24.33,27.08,19.04,72.25,0.33,100.48,3.65,251.53,5.32,252.23,201.73
2023,7,24,17,28.8,24.78,26.79,19.59,78.94,0.31,100.49,2.91,245.36,5.07,245.13,67.79
2023,7,24,18,27.12,24.8,25.96,19.59,87.06,0.28,100.54,2.46,235.75,5.26,235.84,7.39
2023,7,24,19,26.49,24.46,25.48,19.17,88.5,0.09,100.6,2.67,228.56,5.7,228.44,0.0
2023,7,24,20,26.01,24.19,25.1,18.86,89.56,0.08,100.65,2.95,224.14,6.14,224.28,0.0
2023,7,24,21,25.58,23.98,24.78,18.62,90.81,0.06,100.69,3.17,221.9,6.29,222.13,0.0
2023,7,24,22,25.16,23.87,24.51,18.49,92.31,0.05,100.7,3.21,219.27,6.15,219.49,0.0
2023,7,24,23,24.85,23.76,24.31,18.37,93.56,0.06,100.67,3.39,216.18,6.17,216.35,0.0
2023,7,25,0,24.65,23.74,24.19,18.37,94.56,0.08,100.62,3.7,214.33,6.25,214.5,0.0
2023,7,25,1,24.48,23.79,24.13,18.43,95.81,0.11,100.58,3.6,212.41,5.98,212.57,0.0
2023,7,25,2,24.35,23.8,24.08,18.43,96.69,0.13,100.59,3.01,209.89,5.44,210.17,0.0
2023,7,25,3,24.3,23.82,24.06,18.43,96.94,0.18,100.62,2.68,209.93,5.23,210.32,0.0
2023,7,25,4,24.36,23.85,24.11,18.49,96.88,0.2,100.64,2.58,212.39,5.16,212.82,0.0
2023,7,25,5,24.38,23.9,24.14,18.49,97.0,0.2,100.66,2.46,214.5,5.05,214.99,0.0
2023,7,25,6,25.25,24.33,24.79,18.98,94.5,0.27,100.7,3.14,214.44,4.44,215.4,68.41
2023,7,25,7,26.54,24.93,25.73,19.71,90.81,0.41,100.73,3.58,223.23,4.6,226.1,211.06
2023,7,25,8,28.0,25.4,26.7,20.26,85.75,0.53,100.75,4.63,238.03,5.9,239.87,370.51
2023,7,25,9,29.08,25.51,27.3,20.39,81.0,0.55,100.75,5.49,251.0,6.95,252.46,462.55
2023,7,25,10,29.9,25.14,27.52,19.96,75.62,0.47,100.73,6.21,260.29,7.81,261.55,645.5
2023,7,25,11,30.43,24.65,27.54,19.35,71.19,0.42,100.7,6.48,263.42,8.12,264.43,597.07
2023,7,25,12,30.73,24.32,27.52,18.98,68.69,0.38,100.65,6.45,262.9,8.12,263.87,657.8
2023,7,25,13,30.91,24.11,27.51,18.74,67.06,0.41,100.59,6.27,260.96,8.0,262.08,602.38
2023,7,25,14,30.87,23.97,27.41,18.62,66.69,0.46,100.52,6.02,257.55,7.78,258.7,447.34
2023,7,25,15,30.48,23.99,27.23,18.68,68.25,0.5,100.49,5.7,253.03,7.52,254.07,229.66
2023,7,25,16,29.69,24.29,26.99,18.98,72.75,0.49,100.49,4.93,247.25,6.78,247.78,129.07
2023,7,25,17,28.39,24.93,26.65,19.78,81.5,0.42,100.53,3.57,235.44,5.78,235.24,42.03
2023,7,25,18,26.9,24.98,25.94,19.78,89.06,0.36,100.59,3.13,222.57,6.1,222.77,6.55
2023,7,25,19,26.35,24.87,25.61,19.65,91.5,0.33,100.66,3.79,214.58,6.62,215.0,0.0
2023,7,25,20,25.98,24.89,25.44,19.65,93.62,0.24,100.73,4.28,211.34,6.84,211.64,0.0
2023,7,25,21,25.7,24.87,25.29,19.65,95.06,0.19,100.78,4.4,209.93,6.75,210.3,0.0
2023,7,25,22,25.48,24.8,25.14,19.53,95.88,0.11,100.8,4.05,208.2,6.3,208.7,0.0
2023,7,25,23,25.33,24.66,25.0,19.35,95.94,0.06,100.79,3.45,206.62,5.68,207.16,0.0
2023,7,26,0,25.19,24.54,24.87,19.23,96.06,0.24,100.77,3.04,207.88,5.26,208.58,0.0
2023,7,26,1,25.07,24.4,24.74,19.1,96.0,0.59,100.71,3.1,211.61,5.35,212.23,0.0
2023,7,26,2,24.92,24.29,24.6,18.98,96.12,0.72,100.66,3.39,213.43,5.71,213.91,0.0
2023,7,26,3,24.8,24.18,24.48,18.86,96.25,0.58,100.63,3.54,214.29,5.92,214.68,0.0
2023,7,26,4,24.71,24.12,24.41,18.74,96.31,0.34,100.63,3.6,217.59,5.97,218.04,0.0
2023,7,26,5,24.66,24.08,24.37,18.74,96.44,0.15,100.67,3.55,223.75,5.92,224.25,0.0
2023,7,26,6,25.04,24.26,24.65,18.92,95.31,0.06,100.72,3.84,228.88,5.53,229.47,57.4
2023,7,26,7,25.93,24.65,25.29,19.35,92.56,0.07,100.79,4.19,234.33,5.28,236.59,199.99
2023,7,26,8,27.64,24.59,26.12,19.29,83.38,0.11,100.82,5.76,256.19,7.41,258.5,338.16
2023,7,26,9,29.37,24.22,26.8,18.86,73.75,0.12,100.83,6.48,270.97,8.04,271.89,575.6
2023,7,26,10,30.73,24.1,27.41,18.74,67.75,0.1,100.8,6.34,279.08,7.78,279.65,705.6
2023,7,26,11,31.73,23.99,27.87,18.62,63.62,0.11,100.73,5.93,283.03,7.27,283.35,767.48
2023,7,26,12,32.37,23.89,28.13,18.49,60.94,0.12,100.64,5.66,282.92,6.99,283.31,767.04
2023,7,26,13,32.68,23.87,28.27,18.49,59.81,0.12,100.55,5.52,280.44,6.88,280.99,604.09
2023,7,26,14,32.73,23.87,28.3,18.49,59.62,0.12,100.47,5.32,276.92,6.72,277.48,461.09
2023,7,26,15,32.29,23.93,28.11,18.62,61.31,0.12,100.44,5.07,272.12,6.51,272.68,328.21
2023,7,26,16,31.3,24.32,27.81,19.04,66.44,0.12,100.45,4.54,265.56,6.35,266.05,177.01
2023,7,26,17,29.94,24.9,27.42,19.71,74.31,0.13,100.49,3.73,256.43,6.01,256.4,61.49
2023,7,26,18,28.07,25.23,26.65,20.08,84.56,0.13,100.56,2.9,243.64,5.95,243.81,4.99
2023,7,26,19,27.32,25.05,26.19,19.84,87.31,0.14,100.65,3.08,232.2,6.15,232.27,0.0
2023,7,26,20,26.76,24.86,25.81,19.59,89.12,0.1,100.7,3.55,228.13,6.7,227.98,0.0
2023,7,26,21,26.3,24.71,25.5,19.47,90.94,0.05,100.72,4.01,228.39,7.0,228.39,0.0
2023,7,26,22,25.9,24.71,25.3,19.41,93.0,0.05,100.71,4.03,227.43,6.73,227.73,0.0
2023,7,26,23,25.62,24.75,25.19,19.47,94.75,0.06,100.66,3.88,224.1,6.38,224.55,0.0
2023,7,27,0,25.5,24.8,25.15,19.59,95.81,0.06,100.58,3.87,220.9,6.27,221.41,0.0
2023,7,27,1,25.48,24.86,25.17,19.65,96.25,0.07,100.51,3.98,218.62,6.46,219.8,0.0
2023,7,27,2,25.72,24.9,25.31,19.71,95.12,0.08,100.49,4.41,228.59,7.43,230.89,0.0
2023,7,27,3,25.76,24.98,25.37,19.78,95.31,0.06,100.52,3.92,233.11,6.75,234.08,0.0
2023,7,27,4,25.65,25.06,25.35,19.9,96.38,0.06,100.56,3.0,229.33,5.71,229.6,0.0
2023,7,27,5,25.57,25.08,25.33,19.9,97.06,0.07,100.61,2.67,227.25,5.42,228.33,0.0
2023,7,27,6,26.4,25.44,25.92,20.32,94.38,0.08,100.69,3.57,237.6,5.32,239.07,62.31
2023,7,27,7,27.5,25.87,26.69,20.81,90.69,0.1,100.75,3.88,248.13,4.88,250.17,210.26
2023,7,27,8,28.87,25.88,27.37,20.87,83.81,0.11,100.76,4.66,260.44,5.95,262.6,384.25
2023,7,27,9,30.1,25.35,27.73,20.2,75.69,0.13,100.75,5.27,267.96,6.62,269.59,513.78
2023,7,27,10,31.12,24.85,27.99,19.65,69.31,0.2,100.69,5.64,267.38,7.06,268.98,647.35
2023,7,27,11,31.81,24.61,28.21,19.35,65.75,0.24,100.62,5.83,264.23,7.36,265.74,687.16
2023,7,27,12,32.11,24.54,28.33,19.29,64.31,0.34,100.54,5.88,260.68,7.51,262.28,608.91
2023,7,27,13,31.83,24.62,28.23,19.41,65.69,0.37,100.46,5.63,255.87,7.33,257.13,614.0
2023,7,27,14,31.11,24.99,28.05,19.84,69.88,0.44,100.4,5.29,247.22,7.11,248.28,591.08
2023,7,27,15,30.33,25.45,27.89,20.39,75.19,0.51,100.37,5.24,236.93,7.1,237.59,329.36
2023,7,27,16,29.38,25.81,27.6,20.87,81.06,0.51,100.37,5.21,230.54,7.4,231.17,210.04
2023,7,27,17,28.3,25.73,27.01,20.75,85.88,0.5,100.43,4.99,229.13,7.59,229.55,53.06
2023,7,27,18,27.26,25.44,26.35,20.39,89.75,0.49,100.5,4.76,227.93,7.58,228.26,4.61
2023,7,27,19,26.64,25.2,25.92,20.08,91.69,0.06,100.57,4.73,227.68,7.4,228.04,0.0
2023,7,27,20,26.2,25.01,25.61,19.84,93.0,0.05,100.63,4.47,227.55,7.01,228.03,0.0
2023,7,27,21,25.87,24.87,25.37,19.65,94.06,0.04,100.68,4.13,225.84,6.56,226.4,0.0
2023,7,27,22,25.62,24.77,25.2,19.53,94.94,0.04,100.68,3.95,221.23,6.29,221.78,0.0
2023,7,27,23,25.49,24.73,25.11,19.47,95.38,0.03,100.6,3.93,219.83,6.21,220.51,0.0
2023,7,28,0,25.56,24.68,25.12,19.41,94.69,0.03,100.51,4.15,227.29,6.85,229.39,0.0
2023,7,28,1,25.65,24.67,25.16,19.47,94.19,0.03,100.43,4.2,231.72,7.01,233.33,0.0
2023,7,28,2,25.62,24.7,25.16,19.47,94.5,0.02,100.37,4.01,231.01,6.71,231.76,0.0
2023,7,28,3,25.6,24.74,25.17,19.53,94.88,0.01,100.35,3.72,229.52,6.49,231.06,0.0
2023,7,28,4,25.56,24.79,25.18,19.59,95.38,0.01,100.35,3.43,227.67,6.0,228.22,0.0
2023,7,28,5,25.45,24.81,25.13,19.65,96.06,0.01,100.38,3.14,224.6,5.63,225.11,0.0
2023,7,28,6,26.05,25.04,25.55,19.9,94.06,0.01,100.44,3.73,224.41,5.1,225.06,74.8
2023,7,28,7,27.34,25.43,26.39,20.39,89.25,0.02,100.5,4.01,231.01,5.06,234.74,214.03
2023,7,28,8,29.03,25.39,27.21,20.32,80.69,0.02,100.53,5.2,249.25,6.63,251.59,344.33
2023,7,28,9,30.13,25.07,27.6,19.9,74.25,0.03,100.53,5.66,253.39,7.09,255.0,518.94
2023,7,28,10,30.9,24.79,27.84,19.59,69.94,0.03,100.51,5.93,251.57,7.38,253.08,687.38
2023,7,28,11,31.47,24.65,28.05,19.41,67.12,0.03,100.46,6.15,249.63,7.68,251.31,732.68
2023,7,28,12,31.87,24.57,28.22,19.35,65.31,0.04,100.37,6.28,249.38,7.86,251.22,733.78
2023,7,28,13,31.98,24.64,28.31,19.47,65.19,0.04,100.28,6.2,249.42,7.85,251.06,620.88
2023,7,28,14,31.63,24.85,28.24,19.71,67.31,0.06,100.21,5.86,247.02,7.57,248.12,509.79
2023,7,28,15,31.01,25.23,28.12,20.2,71.38,0.08,100.18,5.48,241.39,7.21,242.1,325.01
2023,7,28,16,30.05,25.79,27.92,20.87,77.88,0.1,100.19,4.9,232.91,6.61,233.21,166.85
2023,7,28,17,28.83,26.21,27.51,21.36,85.69,0.13,100.26,4.42,224.43,6.57,224.52,38.02
2023,7,28,18,27.87,26.18,27.02,21.3,90.38,0.15,100.35,4.59,221.97,7.08,222.0,4.27
2023,7,28,19,27.34,26.03,26.69,21.12,92.44,2.16,100.45,4.98,222.07,7.43,222.31,0.0
2023,7,28,20,26.95,25.84,26.4,20.87,93.56,1.87,100.52,5.08,223.51,7.54,224.03,0.0
2023,7,28,21,26.63,25.65,26.15,20.63,94.25,1.45,100.57,4.92,222.68,7.32,223.01,0.0
2023,7,28,22,26.36,25.48,25.92,20.39,94.81,1.16,100.57,4.8,221.63,7.16,222.13,0.0
2023,7,28,23,26.14,25.33,25.73,20.2,95.19,1.09,100.51,4.73,221.78,7.09,222.18,0.0
2023,7,29,0,25.98,25.2,25.59,20.08,95.31,1.01,100.43,4.75,223.93,7.15,224.34,0.0
2023,7,29,1,25.89,25.15,25.51,20.02,95.5,0.91,100.33,4.74,226.07,7.19,226.41,0.0
2023,7,29,2,25.87,25.15,25.51,20.08,95.75,0.8,100.27,4.54,226.25,7.04,226.75,0.0
2023,7,29,3,25.87,25.21,25.55,20.14,96.0,0.68,100.24,4.24,224.18,6.79,224.72,0.0
2023,7,29,4,25.87,25.26,25.56,20.2,96.31,0.52,100.26,3.91,222.08,6.54,222.67,0.0
2023,7,29,5,25.83,25.27,25.55,20.2,96.56,0.4,100.32,3.63,222.47,6.32,223.05,0.0
2023,7,29,6,26.29,25.53,25.91,20.51,95.38,0.38,100.4,4.0,222.94,5.9,223.55,57.98
2023,7,29,7,27.22,25.96,26.58,21.0,92.75,0.41,100.48,4.3,220.8,5.41,222.95,179.39
2023,7,29,8,28.53,25.88,27.2,20.87,85.44,0.56,100.55,5.56,233.52,7.18,236.22,353.26
2023,7,29,9,29.61,25.42,27.51,20.32,78.19,0.56,100.6,6.27,238.39,7.91,239.94,483.97
2023,7,29,10,30.21,25.02,27.62,19.84,73.75,0.55,100.61,6.44,237.64,8.12,239.02,552.01
2023,7,29,11,30.58,24.73,27.65,19.47,70.94,0.54,100.57,6.52,235.99,8.27,237.54,529.88
2023,7,29,12,30.69,24.55,27.62,19.29,69.69,0.53,100.5,6.52,234.75,8.34,236.27,533.19
2023,7,29,13,30.63,24.58,27.61,19.35,70.06,0.55,100.42,6.49,231.79,8.33,233.09,458.18
2023,7,29,14,30.43,24.73,27.58,19.53,71.56,0.55,100.37,6.51,227.09,8.39,228.36,407.62
2023,7,29,15,29.95,24.96,27.45,19.84,74.56,0.59,100.34,6.57,223.46,8.56,224.41,264.86
2023,7,29,16,29.15,25.33,27.24,20.26,79.88,0.4,100.34,6.17,222.13,8.32,222.6,148.38
